item_id,order_id,product_id,seller_id,freight_value,price
c442924838668a8f207a02063556d814#1,c442924838668a8f207a02063556d814,b807683e40e7ea6ec8d74d34f2e02247,ec933281fb017b5020d06df29c3f77e8,13.84,184.00
c4641ce744fc935456a95bc0c628a43c#1,c4641ce744fc935456a95bc0c628a43c,867b820367ec206b38a357f2c12454b7,5c3460cd3e8a984382ae254e7dd20d9f,18.36,37.47
c46deef64dc8913af348b596ff4fc40d#1,c46deef64dc8913af348b596ff4fc40d,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,7.78,45.90
c47acf407eb57ab063c79f3f1c8f7018#1,c47acf407eb57ab063c79f3f1c8f7018,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,7.78,23.99
c4abf2eb2ea936ee6fc6e630b152fb77#1,c4abf2eb2ea936ee6fc6e630b152fb77,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,17.51,109.90
c4bb1fcbb98d9733607ea0c7ab067e11#1,c4bb1fcbb98d9733607ea0c7ab067e11,77cc62dc80ebe12a0452d1ce0565acdc,218d46b86c1881d022bce9c68a7d4b15,23.66,113.00
c4cffa375b754170e9823a1fe9ac75bb#1,c4cffa375b754170e9823a1fe9ac75bb,f0087499874ae6c0b14f7b42671519fc,41b14765bd56c8ad10971074380f9c0c,11.62,85.00
c4d2f075fc3bf3a06d1e68e113c35cbd#1,c4d2f075fc3bf3a06d1e68e113c35cbd,57e089e3103f5cda6a4ce23b77399bdb,aafe36600ce604f205b86b5084d3d767,24.73,54.90
c4d5588c1ee36814fc302422334e67f5#1,c4d5588c1ee36814fc302422334e67f5,29b18b99ca3c94cea05efa9e11465440,aced59e9b31ef866a94f9e7f29d8d418,18.78,295.00
c4e9cf40a9cece6172750e47ddc74b20#1,c4e9cf40a9cece6172750e47ddc74b20,b5dfd307658435bd981ff29e6da7e77a,3f8034bfc6b8b4135534975d49f04c63,14.52,30.00
c505a1999c5ad6aacc8339242d824073#1,c505a1999c5ad6aacc8339242d824073,46292acbc08d49b95138891146f7287b,3361277dc30b7cccdb0c286b24219756,16.26,299.00
c505a1999c5ad6aacc8339242d824073#2,c505a1999c5ad6aacc8339242d824073,46292acbc08d49b95138891146f7287b,3361277dc30b7cccdb0c286b24219756,16.26,299.00
c505a1999c5ad6aacc8339242d824073#3,c505a1999c5ad6aacc8339242d824073,46292acbc08d49b95138891146f7287b,3361277dc30b7cccdb0c286b24219756,16.26,299.00
c50da75d0af4bf40f1213d2d8d5f13b4#1,c50da75d0af4bf40f1213d2d8d5f13b4,a5bbc554f75cf4afa2cd56791015ec27,955fee9216a65b617aa5c0531780ce60,13.55,55.00
c514dba8d0ed614c6a397d2f0f3fe202#1,c514dba8d0ed614c6a397d2f0f3fe202,c9fe02894880831f6f28d5ac212d036f,71592660bbcb6a4664e97b6f8b68babc,13.42,109.00
c53b15af645d91a057ddba9d0e1f21c7#1,c53b15af645d91a057ddba9d0e1f21c7,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,16.79,19.49
c53b15af645d91a057ddba9d0e1f21c7#2,c53b15af645d91a057ddba9d0e1f21c7,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,16.79,19.49
c56063fb44250985a4649811b257edc7#1,c56063fb44250985a4649811b257edc7,2b25ef4ad1788c0699dff628cdbbfbd0,1f867308a0ce13133a4e639ff4de0c02,7.71,27.50
c56bdcd0ef1249dcc18901b491b1b976#1,c56bdcd0ef1249dcc18901b491b1b976,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,14.10,29.00
c57a1614ff14e7e6009f15b0d36d67da#1,c57a1614ff14e7e6009f15b0d36d67da,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,9.16,66.99
c57d8a1fea15380a18f9f81e1096ac9b#1,c57d8a1fea15380a18f9f81e1096ac9b,5e3b4b17383b90a3129e552bd71bf2b8,516e7738bd8f735ac19a010ee5450d8d,16.56,84.90
c5816c6d12ac8e0bebace202a2774edf#1,c5816c6d12ac8e0bebace202a2774edf,74cee16411adfa1d4d9a343d75aa6177,1dfe5347016252a7884b694d4f10f5c4,12.77,61.00
c5a1e865d2341b9c0330f478a3e8751f#1,c5a1e865d2341b9c0330f478a3e8751f,ea2dff335f794fa9a17e0be77a73d34d,6dd7dce75cd55c1ce255dc38d9f0cd46,21.33,75.00
c5a6176838c42bcb0286f07cf06afe84#1,c5a6176838c42bcb0286f07cf06afe84,7a5c07212703b5f01ee199d29a29a587,432c37c9dfba871172ec162e20118b8c,21.35,79.00
c5cb8ff0538e13ce7112d7f51b705d54#1,c5cb8ff0538e13ce7112d7f51b705d54,dc404a1496a08f9f5540c8b5d4b92925,46dc3b2cc0980fb8ec44634e21d2718e,14.93,299.99
c5d58ec8e7e7184d9a9d42b75ffa002d#1,c5d58ec8e7e7184d9a9d42b75ffa002d,4abef02c9dfc89006cb3d501d1f291c1,d98eec89afa3380e14463da2aabaea72,16.05,50.00
c5de0e05fad9231797b6cf731d56f2bc#1,c5de0e05fad9231797b6cf731d56f2bc,e178e8610a35f4d6c9b0934fb5e20e85,b18dc380845b24038cfc48006478f099,17.45,179.99
c5e1ff5a434a0e128ac186bd92c1060d#1,c5e1ff5a434a0e128ac186bd92c1060d,63e0fba310acec294c78c0ad6e3d0e4a,93dc87703c046b603023e75222018b45,15.99,159.00
c5e754f77f6f127371e929ccb707fce3#1,c5e754f77f6f127371e929ccb707fce3,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,11.45,119.60
c5f0052c5711a034a7b154269bfde906#1,c5f0052c5711a034a7b154269bfde906,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,18.23,29.90
c5fe9b024836c62ac0742eed03f72669#1,c5fe9b024836c62ac0742eed03f72669,fad3ac91e2ae2e3e0e3f0bed36a565b8,c33847515fa6305ce6feb1e818569f13,44.83,147.00
c602154123d0956a6fa53e0267b25bd8#1,c602154123d0956a6fa53e0267b25bd8,43706a3188de57bb50aa9f10e3b2fbde,11bfa66332777660bd0640ee84d47006,22.06,12.99
c6094f6ab0c25eda761622ab09aa423d#1,c6094f6ab0c25eda761622ab09aa423d,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,15.94,118.80
c6094f6ab0c25eda761622ab09aa423d#2,c6094f6ab0c25eda761622ab09aa423d,0f91b6a95a57a43203a9b17de98960d9,289cdb325fb7e7f891c38608bf9e0962,15.93,119.30
c6174e20db037528301ee8eaf325a469#1,c6174e20db037528301ee8eaf325a469,6cc44821f36f3156c782da72dd634e47,da8622b14eb17ae2831f4ac5b9dab84a,17.95,99.90
c6174e20db037528301ee8eaf325a469#2,c6174e20db037528301ee8eaf325a469,6cc44821f36f3156c782da72dd634e47,da8622b14eb17ae2831f4ac5b9dab84a,17.95,99.90
c619ac0f9cdcfcebdfb9490451166da4#1,c619ac0f9cdcfcebdfb9490451166da4,011967a30ceeaa86acb72e79664544ad,e2aee0892199b1d92530e371abd825bf,59.14,99.90
c63664068aa3636080c2cd77c53971ab#1,c63664068aa3636080c2cd77c53971ab,381c84a4eb64a931d793f69112d5a34c,3bdff180c7e1f6551a643b99c265a120,20.84,49.90
c64988ee72ec569d6465ac91526672a4#1,c64988ee72ec569d6465ac91526672a4,86b8032cbb666ec9ca1f2aa4d4cace06,dee656f0f566ed1aa85bd137c943f08f,15.17,59.90
c6512da3ccb5263223de71b8888d4db1#1,c6512da3ccb5263223de71b8888d4db1,209d347513cb03998c962964dc046f93,725c32fa80c2faacc4fc88450d27314e,12.41,199.00
c66f263a77d0b978664e122a57598d88#1,c66f263a77d0b978664e122a57598d88,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,14.13,58.90
c6984432d9f4eefb72712f14a8103b6e#1,c6984432d9f4eefb72712f14a8103b6e,6c40c98da8f33daca57f0e9b78eae09d,bfd27a966d91cfaafdb25d076585f0da,21.60,159.00
c6bbe896f3c4d0cc5969d1e46ecab29b#1,c6bbe896f3c4d0cc5969d1e46ecab29b,01a2ad2b54cd734f78cb817da7752d8b,42b6488f5b8246d9141712abd4b1b693,13.53,58.00
c6bf92017bd40729c135b58b643f64c2#1,c6bf92017bd40729c135b58b643f64c2,3f1a741cf5591384428c1cbb0ef07ec0,36a968b544695394e4e9d7572688598f,7.39,14.90
c6e85bb83d4a4831b79ccd25b2b98cd8#1,c6e85bb83d4a4831b79ccd25b2b98cd8,249da6972f14b13495be6a75239e9a91,0c8380b62e38e8a1e6adbeba7eb9688c,15.56,43.90
c6f02030f6bc633b8073c50178eb2833#1,c6f02030f6bc633b8073c50178eb2833,349ce46a0e2e20054aa9d80c48af8816,d6b1ce66b035a475f00c017792ff9769,23.99,169.99
c6fdbf697f2f8af465a58ffaa4c3fa4e#1,c6fdbf697f2f8af465a58ffaa4c3fa4e,9f7b48e2d4e4d7375f71a10791faa1b8,259f7b5e6e482c230e5bfaa670b6bb8f,16.05,59.90
c6fdbf697f2f8af465a58ffaa4c3fa4e#2,c6fdbf697f2f8af465a58ffaa4c3fa4e,9f7b48e2d4e4d7375f71a10791faa1b8,259f7b5e6e482c230e5bfaa670b6bb8f,16.05,59.90
c70715c3111d10111116543cfc29f3ca#1,c70715c3111d10111116543cfc29f3ca,07c055536ebf10dfbb6c6db6dbfc36e5,cca3071e3e9bb7d12640c9fbe2301306,12.69,45.90
c7172e1a6b8de65fbc6e9e77afda672d#1,c7172e1a6b8de65fbc6e9e77afda672d,7d0e0214a0852cf0c90032c7992cf27f,2a6fbeaa7ab9e5d59a35841a8da71ce4,15.20,65.00
c73bbcd64afe483b00a38c3d28c1c66a#1,c73bbcd64afe483b00a38c3d28c1c66a,9324d11d98d73e980e13fbd30569e9e4,5cf13accae3222c70a9cac40818ae839,19.89,99.90
c75acba615d2db29345327974641467d#1,c75acba615d2db29345327974641467d,4005df5f887f3c2529f363671fc8f4a5,e9779976487b77c6d4ac45f75ec7afe9,26.90,84.99
c761a8b74f1e876bc5efc4186f720e27#1,c761a8b74f1e876bc5efc4186f720e27,c403e106353e1aa40efe783ecb39ed7a,d2374cbcbb3ca4ab1086534108cc3ab7,16.05,34.90
c761a8b74f1e876bc5efc4186f720e27#2,c761a8b74f1e876bc5efc4186f720e27,c403e106353e1aa40efe783ecb39ed7a,d2374cbcbb3ca4ab1086534108cc3ab7,16.05,34.90
c768b1d3a1541f992ff2a94488a364d7#1,c768b1d3a1541f992ff2a94488a364d7,108952e9e1c5cbd3f2b29ec2893c33da,391fc6631aebcf3004804e51b40bcf1e,17.92,39.99
c76b5689857b2dc863826762f8b07cd3#1,c76b5689857b2dc863826762f8b07cd3,12087840651e83b48206b82c213b76fd,5b925e1d006e9476d738aa200751b73b,17.71,209.00
c7712c0f5217ae36e0539a1caea73839#1,c7712c0f5217ae36e0539a1caea73839,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,15.10,19.90
c774090f7e672d0718f1ea7e9a3a8590#1,c774090f7e672d0718f1ea7e9a3a8590,9afaad66aca8b0c79e4f084a89c9c92b,42bde9fef835393bb8a8849cb6b7f245,17.83,199.00
c788aeedf593229d4ee84e790c2e5483#1,c788aeedf593229d4ee84e790c2e5483,162e010af9fe224d35fd8496a273fb02,3c3017960b2dbd72711a61f0400aab8f,27.10,89.90
c7911a821f0816b0c1345016668c7752#1,c7911a821f0816b0c1345016668c7752,3cc6750606d3429d08a50f6416b82dd2,8a432f4e5b471f8da497d7dc517666e2,19.42,64.00
c79a29817509b8122a3b3c3a24414866#1,c79a29817509b8122a3b3c3a24414866,14555ba663de8689feacf1d0819cc3b3,dbc22125167c298ef99da25668e1011f,14.38,92.90
c7a01909a06bdf140604711177208036#1,c7a01909a06bdf140604711177208036,a8075470f960215ffb67624782f80fec,ff063b022a9a0aab91bad2c9088760b7,27.13,119.00
c7da3693b9936c359eb9d60640dbb967#1,c7da3693b9936c359eb9d60640dbb967,a8e35f118bd7f9b1d38fc786b555d210,dc8798cbf453b7e0f98745e396cc5616,11.85,24.90
c8126206d94637a4e63af00f4181a14d#1,c8126206d94637a4e63af00f4181a14d,4fb3e6ce442ce9c621ea9509e47ac951,c3cfdc648177fdbbbb35635a37472c53,29.17,109.90
c8213e60d923c834447d410caab1898d#1,c8213e60d923c834447d410caab1898d,5faf912b4044bad95a8c882863473ba5,fa1c13f2614d7b5c4749cbc52fecda94,43.56,949.99
c82430e4a84f03b67cc2a82fecd873f0#1,c82430e4a84f03b67cc2a82fecd873f0,35d6a7880150d5dacc9ad0c9a9cfb233,7b0df942f46435babab05d49b744b2c4,17.74,283.02
c82a457d646f77c8f151e12a3e517ed2#1,c82a457d646f77c8f151e12a3e517ed2,81a3f1e46ec16acb4800a5002b014438,d9bd94811c3338dceb4181f3dbc0c73e,8.22,136.78
c830f223aae08493ebecb52f29aa48ca#1,c830f223aae08493ebecb52f29aa48ca,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,16.33,89.90
c84cb424afdb4c6b771f39743b3716e0#1,c84cb424afdb4c6b771f39743b3716e0,f720c39eaaedbc6f37a0cac64fe6a6aa,116ccb1a1604bc88e4d234a8c23f33de,18.23,9.00
c84cb424afdb4c6b771f39743b3716e0#2,c84cb424afdb4c6b771f39743b3716e0,f720c39eaaedbc6f37a0cac64fe6a6aa,116ccb1a1604bc88e4d234a8c23f33de,18.23,9.00
c8627adf430caff83161acbeb344d8f5#1,c8627adf430caff83161acbeb344d8f5,8c66104d520634a3b6e20c1f326767de,c864036feaab8c1659f65ea4faebe1da,55.69,229.90
c89f9200f57c5d1e1d7a7c6a98d45ff6#1,c89f9200f57c5d1e1d7a7c6a98d45ff6,4253d0bdfe5de877ffc994926fa6041f,cca3071e3e9bb7d12640c9fbe2301306,16.43,96.36
c8edbac1d727757b8d8a2fc13303d040#1,c8edbac1d727757b8d8a2fc13303d040,341d85d688ecc3353cf2a968e7ad0dbf,620c87c171fb2a6dd6e8bb4dec959fc6,15.66,129.90
c9205528d5e1b823f414b4f15314c03f#1,c9205528d5e1b823f414b4f15314c03f,ace1e48f1eaabcd539235e93e361133b,6edacfd9f9074789dad6d62ba7950b9c,15.10,44.90
c93d1daac7ac7b818a7ae6a826ebff8a#1,c93d1daac7ac7b818a7ae6a826ebff8a,44fded21627553d1886d459384bbce06,8b321bb669392f5163d04c59e235e066,17.06,15.00
c93e4c73cba512f76817291e0de8bec4#1,c93e4c73cba512f76817291e0de8bec4,f1f01d27cb8664e16d57ef4a8075f3be,46dc3b2cc0980fb8ec44634e21d2718e,21.20,279.99
c94206a6d6698d5852b7e9e14bdc2e79#1,c94206a6d6698d5852b7e9e14bdc2e79,b12f82804a690dfabd840ce47db63c40,a7d0f8dd44f57ef6de7f7f02e3d82630,7.47,29.89
c94ad4f97a88391955fc080a1a4e74cb#1,c94ad4f97a88391955fc080a1a4e74cb,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,21.02,75.00
c972a78eeb0dde0aac82eb51b1450c53#1,c972a78eeb0dde0aac82eb51b1450c53,a9f480bfc49f0b85e8394e1cdf685b4e,3d871de0142ce09b7081e2b9d1733cb1,16.15,55.00
c97623da13aeaddc6de228746da872bb#1,c97623da13aeaddc6de228746da872bb,ad88641611c35ebd59ecda07a9f17099,c826c40d7b19f62a09e2d7c5e7295ee2,9.30,157.77
c98f20eb107a235a15b60b2b5de731da#1,c98f20eb107a235a15b60b2b5de731da,cc6e31911e3db7f60e67069522872552,f0b47fbbc6dee9aafe415a6e33051b3f,13.18,74.90
c9a41eaac7ef0fb40b81c58e3c7276c9#1,c9a41eaac7ef0fb40b81c58e3c7276c9,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,17.67,59.90
c9ae6fa5a920d90f86fd464ac7f5cde9#1,c9ae6fa5a920d90f86fd464ac7f5cde9,a3dae37f1227e4037d5e3be3f228bc84,0b90b6df587eb83608a64ea8b390cf07,18.28,878.00
c9b0a65b5794db7ced550ecc9ba178ca#1,c9b0a65b5794db7ced550ecc9ba178ca,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,27.59,149.90
c9c090d55d074c5b0d0effca2b928d4c#1,c9c090d55d074c5b0d0effca2b928d4c,b14becd90b0c2fe7819c324c6a41168d,4e922959ae960d389249c378d1c939f5,15.10,45.00
c9c52a849ead8fc8b85d828ae740ec78#1,c9c52a849ead8fc8b85d828ae740ec78,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,17.66,58.99
c9c727aec325e060789405c422a90c1d#1,c9c727aec325e060789405c422a90c1d,912d1fc21117a94dc8a67186df6010a7,7d13fca15225358621be4086e1eb0964,37.69,110.65
c9cb980dd4167a515f9bcb3677706240#1,c9cb980dd4167a515f9bcb3677706240,d321d5e90b24cba895f0564fc3e15a84,aafe36600ce604f205b86b5084d3d767,15.18,59.90
c9cdd7f64546202e53576e2997f112f4#1,c9cdd7f64546202e53576e2997f112f4,5ed9eaf534f6936b51d0b6c5e4d5c2e9,8cbac7e12637ed9cffa18c7875207478,14.58,25.00
c9e55382f594e06306eb0f4c3b3d0418#1,c9e55382f594e06306eb0f4c3b3d0418,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,18.31,29.90
c9fddd8d2730610e00bbcda3e79fdcca#1,c9fddd8d2730610e00bbcda3e79fdcca,d4a4ff95f641981ed47802cce0ea5c88,1f1bb1f0859883505541bdd6606193e5,16.81,149.99
ca0400dec2c292340c373e63b1c2c597#1,ca0400dec2c292340c373e63b1c2c597,42bf9ee410b1247f0223626107834b87,751bdc4d83a466c7206cd42e8f426b03,19.43,169.99
ca0400dec2c292340c373e63b1c2c597#2,ca0400dec2c292340c373e63b1c2c597,42bf9ee410b1247f0223626107834b87,751bdc4d83a466c7206cd42e8f426b03,19.43,169.99
ca0400dec2c292340c373e63b1c2c597#3,ca0400dec2c292340c373e63b1c2c597,42bf9ee410b1247f0223626107834b87,751bdc4d83a466c7206cd42e8f426b03,19.43,169.99
ca0400dec2c292340c373e63b1c2c597#4,ca0400dec2c292340c373e63b1c2c597,42bf9ee410b1247f0223626107834b87,751bdc4d83a466c7206cd42e8f426b03,19.43,169.99
ca135e527ced56014617ee57b5386a2f#1,ca135e527ced56014617ee57b5386a2f,5c5585c687a0293f10bb748c13cacc71,8e6d7754bc7e0f22c96d255ebda59eba,27.06,74.89
ca186afb25218627f21f78bcb9a5ea08#1,ca186afb25218627f21f78bcb9a5ea08,e24c96c234ee0f2b0947bd394ec402ca,dbc22125167c298ef99da25668e1011f,15.80,104.60
ca28049cbd8e65a6e26834584bb3d38e#1,ca28049cbd8e65a6e26834584bb3d38e,8762b647d716b99b09ee045657f9d383,0be8ff43f22e456b4e0371b2245e4d01,23.02,99.90
ca290a06ee0945b956f79c93b5191633#1,ca290a06ee0945b956f79c93b5191633,2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,55.10,120.00
ca621c614abfc6d64f4a093ade1249b9#1,ca621c614abfc6d64f4a093ade1249b9,df44d84f970884476b76a32ddf1ace55,dc4a0fc896dc34b0d5bfec8438291c80,15.24,69.90
ca649df2968bbbc843a5c75c7bc803ba#1,ca649df2968bbbc843a5c75c7bc803ba,65bfaa2fff2cfb55a0b7a466549e6758,a416b6a846a11724393025641d4edd5e,23.34,420.00
ca8eaa7367f04ef547edaa942ad53386#1,ca8eaa7367f04ef547edaa942ad53386,b2b7267fcaf435c1d6ff0fe43b6716d4,6560211a19b47992c3666cc44a7e94c0,14.72,79.00
ca9012a0bc23f8c1b5be9b7e4af8fa5e#1,ca9012a0bc23f8c1b5be9b7e4af8fa5e,6c81db10f914c4d032b14fa93aa0a818,d98eec89afa3380e14463da2aabaea72,17.14,29.99
caa157284ffa71411abb3f7b94102de5#1,caa157284ffa71411abb3f7b94102de5,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,16.66,58.99
caac6605538949c162e1301b3280177e#1,caac6605538949c162e1301b3280177e,7aafb113cc4cdd6f842135ceb2ba4b50,2745f798279e0ed033addcc1474776d7,18.03,110.80
cab041d8d606d6c9d3165da578795340#1,cab041d8d606d6c9d3165da578795340,abe135ae574a8969994de86975004972,63ffcb71394dd8ea3872ed9ffda17c74,33.24,16.90
cadbb3657dac2dbbd5b84b12e7b78aad#1,cadbb3657dac2dbbd5b84b12e7b78aad,9d2ff462feaaf88912539b8647e17ab4,00fc707aaaad2d31347cf883cd2dfe10,14.89,394.90
cae550bd1bf7bfba357a10319a0fb4be#1,cae550bd1bf7bfba357a10319a0fb4be,224f4ce3262279a31db214df54befe1b,06a2c3af7b3aee5d69171b0e14f0ee87,13.94,64.99
caef38892cf9eefb7fa25d54e803ba20#1,caef38892cf9eefb7fa25d54e803ba20,34b3d6e3e824bdbecac9611588a63459,8f2ce03f928b567e3d56181ae20ae952,26.78,99.90
cafc9b2f7d35ec42bdb74347cc6e8a70#1,cafc9b2f7d35ec42bdb74347cc6e8a70,c5841303f830680eb1cdda8be0ff35bf,b561927807645834b59ef0d16ba55a24,17.63,38.00
cb0bbf1c3c3c44727e7374c8ec944154#1,cb0bbf1c3c3c44727e7374c8ec944154,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,7.39,29.99
cb2b577a4ebd84bf84ff3990084d490f#1,cb2b577a4ebd84bf84ff3990084d490f,a5c3ddb1a400f50d1cf7138727aec136,817f85dbb65aa3e70831d90fe75cdf89,21.01,128.90
cb2ca9584ce09074196d8fa3f3ae804b#1,cb2ca9584ce09074196d8fa3f3ae804b,d99526b1e4fa5f57b8bde34a7337b5ee,9b013e03b2ab786505a1d3b5c0756754,7.87,58.00
cb2ed75db8803d99a171c1056638ae9b#1,cb2ed75db8803d99a171c1056638ae9b,9c66292a0367d1a85842e4b302acca69,f8db351d8c4c4c22c6835c19a46f01b0,19.32,36.90
cb3830baa25a82fb69d5256ffca9b6a2#1,cb3830baa25a82fb69d5256ffca9b6a2,b795524e6ddbae40e910d169242dbcd7,b56906f7fd1696e043f1bcce164c487b,15.23,68.80
cb418bb4b6115438d20b0141ed5bc9e0#1,cb418bb4b6115438d20b0141ed5bc9e0,e74384c9363e768848854356a37c73f4,522620dcb18a6b31cd7bdf73665113a9,29.07,1599.00
cb418bb4b6115438d20b0141ed5bc9e0#2,cb418bb4b6115438d20b0141ed5bc9e0,e74384c9363e768848854356a37c73f4,522620dcb18a6b31cd7bdf73665113a9,29.07,1599.00
cb5084e6d5109655821d2054b7bec84c#1,cb5084e6d5109655821d2054b7bec84c,320e20e13905991b0d83e8f181fcc196,d20b021d3efdf267a402c402a48ea64b,11.20,39.99
cb5084e6d5109655821d2054b7bec84c#2,cb5084e6d5109655821d2054b7bec84c,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,20.15,69.90
cb50f73cef605fc87294854be93d6636#1,cb50f73cef605fc87294854be93d6636,d2f2c2b94c6ac44ece0bd0dd202c7939,710e3548e02bc1d2831dfc4f1b5b14d4,14.08,35.99
cb63fdd83851479a1def20d67c11525f#1,cb63fdd83851479a1def20d67c11525f,94c8e41ff4b54668bf9a765e5a7fc9ac,0ea22c1cfbdc755f86b9b54b39c16043,16.79,19.90
cb6e441ff2ef574ce08d3709426f88ec#1,cb6e441ff2ef574ce08d3709426f88ec,bcaccccaa0255d8132172dfe9c10ab2e,179d859f51292aac5c10806a356f7af9,12.81,22.00
cbb8697212a65198772c9406834180f8#1,cbb8697212a65198772c9406834180f8,7f064525eaaa1ce9d22c085f7ff5413a,6560211a19b47992c3666cc44a7e94c0,15.10,49.00
cbbb524a0e1646aa6cf7a3c0bbe517ad#1,cbbb524a0e1646aa6cf7a3c0bbe517ad,bab7ff9abbcc13690a62d015f2ca8e44,229c3efbfb0ea2058de4ccdfbc3d784a,20.58,75.00
cbbfd069a2876e5db34ae76d6d796c92#1,cbbfd069a2876e5db34ae76d6d796c92,1b28df0b54809d40f2bd2f2218c601a2,e9779976487b77c6d4ac45f75ec7afe9,16.18,60.00
cbe9eae36605cf2bd005c6bc1ae5f864#1,cbe9eae36605cf2bd005c6bc1ae5f864,0e95d6eef2bedaf4ecf3c33f78199059,dc4a0fc896dc34b0d5bfec8438291c80,21.18,98.63
cbec453ddd874ca620b8afc6393e3218#1,cbec453ddd874ca620b8afc6393e3218,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,13.65,89.90
cbf088f9ac169d9c7eddcaa9c5e465fe#1,cbf088f9ac169d9c7eddcaa9c5e465fe,36f60d45225e60c7da4558b070ce4b60,88460e8ebdecbfecb5f9601833981930,12.61,67.90
cbf5771b59c1f5688a8f8224f08607eb#1,cbf5771b59c1f5688a8f8224f08607eb,1e8d46e0cdc62c1ffa69cc04a6f2660f,edb1ef5e36e0c8cd84eb3c9b003e486d,19.42,220.00
cc03f6907e3230fc27f728ed4e977534#1,cc03f6907e3230fc27f728ed4e977534,cc82434eb4afd2f81d3c2525e54cbfce,83deb69e889cf80f82be1dc6d5f2d486,20.30,198.90
cc0482c9c30742e1f8ce96e0e1cebe07#1,cc0482c9c30742e1f8ce96e0e1cebe07,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,7.46,29.00
cc06813c8d9909633f390ed9b5df999f#1,cc06813c8d9909633f390ed9b5df999f,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,54.59,119.00
cc1fe613e2c3dce712d71a852ee6726f#1,cc1fe613e2c3dce712d71a852ee6726f,9ee8c8a931dd4d34148aa31f54ee93c1,f8db351d8c4c4c22c6835c19a46f01b0,18.16,129.90
cc35448ebfa45049a22c185b46a7a46c#1,cc35448ebfa45049a22c185b46a7a46c,78d622eda7a1b229d04311074b1029aa,17a053fcb14bd219540cbde0df490be0,35.29,269.90
cc62ea5f8c980942e1fb6b6854c6ce29#1,cc62ea5f8c980942e1fb6b6854c6ce29,2b0ee2d07306f7c9ac55a43166e9bb4b,1900267e848ceeba8fa32d80c1a5f5a8,16.18,59.99
cc66dee6fbc18bb79903c3a2cc14ff52#1,cc66dee6fbc18bb79903c3a2cc14ff52,cc5447118c174dcc6456c84ccb29e6f7,ef0ace09169ac090589d85746e3e036f,18.70,117.70
cc8389c87998ef48d592285b08d5106d#1,cc8389c87998ef48d592285b08d5106d,edcda2e50aadade37544f55a8da52207,ea8482cd71df3c1969d7b9473ff13abc,14.10,24.99
cc85879fb8f1767ad9b67dbcfa113e7b#1,cc85879fb8f1767ad9b67dbcfa113e7b,d3e1006ba3735c0d44160026b6e0ced3,c003204e1ab016dfa150abc119207b24,21.85,109.90
cc86a65e920aceb9fe3bbe49bab2bd52#1,cc86a65e920aceb9fe3bbe49bab2bd52,d37c7b44350fea9327f32f3e603f682b,0241d4d5d36f10f80c644447315af0bd,16.11,29.90
cc94aa62777cf27c082eaa521ba00747#1,cc94aa62777cf27c082eaa521ba00747,501c8cd285f4f2ed96efffbb3c697d0b,f262cbc1c910c83959f849465454ddd3,8.34,24.99
ccbabeb0b02433bd0fcbac46e70339f2#1,ccbabeb0b02433bd0fcbac46e70339f2,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,15.10,27.90
